"Question1","Domain1","Question2","Domain2","Similarity","SameDomain","Theta","QuestionID1","QuestionID2"
"How bothered or upset have you been because of your tinnitus?","Emotional","(19) How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life",0.891669105109533,"Cross-Domain",26.9162589744443,24,19
"How depressed were you because of your tinnitus?","Emotional","(19) How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life",0.862617082376459,"Cross-Domain",30.3882889820898,25,19
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(20) How much has your tinnitus interfered with your enjoyment of life?","Quality of Life",0.902130647445815,"Within-Domain",25.5604398076096,21,20
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(20) How much has your tinnitus interfered with your enjoyment of life?","Quality of Life",0.770266513006637,"Within-Domain",39.6221724776442,22,20
"How anxious or worried has your tinnitus made you feel?","Emotional","(20) How much has your tinnitus interfered with your enjoyment of life?","Quality of Life",0.881922662542925,"Cross-Domain",28.1248300563754,23,20
"How bothered or upset have you been because of your tinnitus?","Emotional","(20) How much has your tinnitus interfered with your enjoyment of life?","Quality of Life",0.885596880339126,"Cross-Domain",27.6749366824398,24,20
"How depressed were you because of your tinnitus?","Emotional","(20) How much has your tinnitus interfered with your enjoyment of life?","Quality of Life",0.856423125830795,"Cross-Domain",31.0826869955293,25,20
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(21) How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life",0.831803347720907,"Within-Domain",33.7155664863063,22,21
"How anxious or worried has your tinnitus made you feel?","Emotional","(21) How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life",0.864556542794916,"Cross-Domain",30.1678932477324,23,21
"How bothered or upset have you been because of your tinnitus?","Emotional","(21) How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life",0.866783002110724,"Cross-Domain",29.9130713755941,24,21
"How depressed were you because of your tinnitus?","Emotional","(21) How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life",0.837598472966439,"Cross-Domain",33.1126135617963,25,21
"How anxious or worried has your tinnitus made you feel?","Emotional","(22) How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life",0.779266558394429,"Cross-Domain",38.8065288516251,23,22
"How bothered or upset have you been because of your tinnitus?","Emotional","(22) How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life",0.771246996037625,"Cross-Domain",39.5339995588417,24,22
"How depressed were you because of your tinnitus?","Emotional","(22) How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life",0.782384776527732,"Cross-Domain",38.5205551223702,25,22
"How bothered or upset have you been because of your tinnitus?","Emotional","(23) How anxious or worried has your tinnitus made you feel?","Emotional",0.947818754785841,"Within-Domain",18.5909542694278,24,23
"How depressed were you because of your tinnitus?","Emotional","(23) How anxious or worried has your tinnitus made you feel?","Emotional",0.888884790274351,"Within-Domain",27.266557045287,25,23
"How depressed were you because of your tinnitus?","Emotional","(24) How bothered or upset have you been because of your tinnitus?","Emotional",0.926834842942356,"Within-Domain",22.0533196509066,25,24
